reference_name,target_name,reference_network,induced_network,name_dct,num_assignment_pair,is_truncated,probability_of_occurrence_strong,truncated_strong,probability_of_occurrence_weak,truncated_weak,estimated_poc_strong,estimated_poc_weak
BIOMD0000000283,BIOMD0000000410,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","8334712: 4 species, 2 reactions
  _103: _99 + _101 -> _105
  _132: _105 -> _101 + _129","{""species_names"": {""X"": ""_99"", ""E"": ""_101"", ""P"": ""_105"", ""Q"": ""_129""}, ""reaction_names"": {""r1"": ""_103"", ""r2"": ""_132""}}",2,False,,,,,0.2747390326847994,0.2839861754421593
BIOMD0000000283,BIOMD0000000637,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","463928: 4 species, 2 reactions
  association_Gd: Gd + Gbg -> G
  exchange_G: G -> Gbg + Gt","{""species_names"": {""X"": ""Gd"", ""E"": ""Gbg"", ""P"": ""G"", ""Q"": ""Gt""}, ""reaction_names"": {""r1"": ""association_Gd"", ""r2"": ""exchange_G""}}",3,False,,,,,0.07471963041103458,0.07758564165956272
BIOMD0000000283,BIOMD0000000734,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","8177132: 4 species, 2 reactions
  NTBI_Fe1Tf: NTBI + Tf -> Fe1Tf
  Fe1Tf_Duo: Fe1Tf -> Tf + FeDuo","{""species_names"": {""X"": ""NTBI"", ""E"": ""Tf"", ""P"": ""Fe1Tf"", ""Q"": ""FeDuo""}, ""reaction_names"": {""r1"": ""NTBI_Fe1Tf"", ""r2"": ""Fe1Tf_Duo""}}",8,False,,,,,0.15287478667454357,0.1584705899751312
BIOMD0000000283,BIOMD0000000262,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","7657950: 4 species, 2 reactions
  reaction_2: Akt + pEGFR -> pEGFR_Akt
  reaction_3: pEGFR_Akt -> pEGFR + pAkt","{""species_names"": {""X"": ""Akt"", ""E"": ""pEGFR"", ""P"": ""pEGFR_Akt"", ""Q"": ""pAkt""}, ""reaction_names"": {""r1"": ""reaction_2"", ""r2"": ""reaction_3""}}",2,False,,,,,0.038085050750865324,0.03957594868702019
BIOMD0000000283,BIOMD0000000189,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","948881: 4 species, 2 reactions
  ARF_Mdm2Binding: Mdm2 + ARF -> ARF_Mdm2
  ARF_Mdm2Degradation: ARF_Mdm2 -> ARF + mdm2deg","{""species_names"": {""X"": ""Mdm2"", ""E"": ""ARF"", ""P"": ""ARF_Mdm2"", ""Q"": ""mdm2deg""}, ""reaction_names"": {""r1"": ""ARF_Mdm2Binding"", ""r2"": ""ARF_Mdm2Degradation""}}",2,False,,,,,0.048217784884540094,0.05009490619979462
BIOMD0000000283,BIOMD0000000794,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","442169: 4 species, 2 reactions
  IKKa_IkBNFKB_binding: IkB_NFKB + IKK_active -> IKKactive_IkB_NFKB
  IkB_degradation_1: IKKactive_IkB_NFKB -> IKK_active + NFKB","{""species_names"": {""X"": ""IkB_NFKB"", ""E"": ""IKK_active"", ""P"": ""IKKactive_IkB_NFKB"", ""Q"": ""NFKB""}, ""reaction_names"": {""r1"": ""IKKa_IkBNFKB_binding"", ""r2"": ""IkB_degradation_1""}}",1,False,,,,,0.10681164506162166,0.11083296736939652
BIOMD0000000283,BIOMD0000000463,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","7908567: 4 species, 2 reactions
  reaction_1: species_3 + species_1 -> species_2
  reaction_3: species_2 -> species_1 + species_6","{""species_names"": {""X"": ""species_3"", ""E"": ""species_1"", ""P"": ""species_2"", ""Q"": ""species_6""}, ""reaction_names"": {""r1"": ""reaction_1"", ""r2"": ""reaction_3""}}",2,False,,,,,0.16179833503114183,0.16768736468803047
BIOMD0000000283,BIOMD0000000856,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","3195729: 4 species, 2 reactions
  Association_dissociation_of_Cln3_and_Whi5_SBF: WHISBF + CLN3 -> CLN3WHISBF
  Phosphorylation_of_Whi5_in_Cln3_Whi5_SBF_complexes: CLN3WHISBF -> CLN3 + WHIpSBF","{""species_names"": {""X"": ""WHISBF"", ""E"": ""CLN3"", ""P"": ""CLN3WHISBF"", ""Q"": ""WHIpSBF""}, ""reaction_names"": {""r1"": ""Association_dissociation_of_Cln3_and_Whi5_SBF"", ""r2"": ""Phosphorylation_of_Whi5_in_Cln3_Whi5_SBF_complexes""}}",1,False,,,,,0.08769253195219195,0.09103120604463955
BIOMD0000000283,BIOMD0000000052,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","9069075: 4 species, 2 reactions
  _J7: Glu + lys_R -> Amadori
  _J8: Amadori -> lys_R + Acetic_acid","{""species_names"": {""X"": ""Glu"", ""E"": ""lys_R"", ""P"": ""Amadori"", ""Q"": ""Acetic_acid""}, ""reaction_names"": {""r1"": ""_J7"", ""r2"": ""_J8""}}",1,False,,,,,0.038085050750865324,0.03957594868702019
BIOMD0000000283,BIOMD0000000704,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","2118229: 4 species, 2 reactions
  R3___protein_14_3_3_Cdc25_binding: Cdc25Ps216_inactive + protein_14_3_3 -> Cdc25Ps216_14_3_3_inactive
  R3___Cdc25_protein_14_3_3_unbinding: Cdc25Ps216_14_3_3_inactive -> protein_14_3_3 + Cdc25_inactive","{""species_names"": {""X"": ""Cdc25Ps216_inactive"", ""E"": ""protein_14_3_3"", ""P"": ""Cdc25Ps216_14_3_3_inactive"", ""Q"": ""Cdc25_inactive""}, ""reaction_names"": {""r1"": ""R3___protein_14_3_3_Cdc25_binding"", ""r2"": ""R3___Cdc25_protein_14_3_3_unbinding""}}",1,False,,,,,0.1099589802456098,0.11409106497341448
BIOMD0000000283,BIOMD0000000737,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","6864566: 4 species, 2 reactions
  NTBI_Fe1Tf: NTBI + Tf -> Fe1Tf
  Fe1Tf_Duo: Fe1Tf -> Tf + FeDuo","{""species_names"": {""X"": ""NTBI"", ""E"": ""Tf"", ""P"": ""Fe1Tf"", ""Q"": ""FeDuo""}, ""reaction_names"": {""r1"": ""NTBI_Fe1Tf"", ""r2"": ""Fe1Tf_Duo""}}",4,False,,,,,0.07471963041103458,0.07758564165956272
BIOMD0000000283,BIOMD0000000700,"BIOMD0000000283: 4 species, 2 reactions
  r1: X + E -> P
  r2: P -> E + Q","8280222: 4 species, 2 reactions
  Association_dissociation_of_Rb_and_E2F: Rb + E2f -> RbE2f
  Phosphorylation_Rb_in_Rb_E2F_complexes: RbE2f -> E2f + pRb","{""species_names"": {""X"": ""Rb"", ""E"": ""E2f"", ""P"": ""RbE2f"", ""Q"": ""pRb""}, ""reaction_names"": {""r1"": ""Association_dissociation_of_Rb_and_E2F"", ""r2"": ""Phosphorylation_Rb_in_Rb_E2F_complexes""}}",2,False,,,,,0.15883431255028824,0.16462637760946308
BIOMD0000000295,BIOMD0000000630,"BIOMD0000000295: 5 species, 8 reactions
  MFtrn:  -> MF
  MFdeg: MF -> 
  FCtrl:  -> FC
  FCdeg: FC -> 
  FCtrs: FC -> FN
  FCptrl:  -> FCp
  FCpdeg: FCp -> 
  FCptrs: FCp -> FNp","4921712: 5 species, 8 reactions
  reaction_14:  -> species_5
  reaction_10: species_5 -> 
  reaction_13:  -> species_1
  reaction_5: species_1 -> 
  reaction_1: species_1 + species_3 -> species_3 + species_2
  reaction_12:  -> species_3
  reaction_4: species_3 -> 
  reaction_2: species_3 + species_2 -> species_2 + species_4","{""species_names"": {""FC"": ""species_1"", ""FCp"": ""species_3"", ""FN"": ""species_2"", ""FNp"": ""species_4"", ""MF"": ""species_5""}, ""reaction_names"": {""MFtrn"": ""reaction_14"", ""MFdeg"": ""reaction_10"", ""FCtrl"": ""reaction_13"", ""FCdeg"": ""reaction_5"", ""FCtrs"": ""reaction_1"", ""FCptrl"": ""reaction_12"", ""FCpdeg"": ""reaction_4"", ""FCptrs"": ""reaction_2""}}",4,False,,,,,0.0,0.0
BIOMD0000000307,BIOMD0000000806,"BIOMD0000000307: 5 species, 5 reactions
  r0: X -> R
  r1:  -> X
  r2: R -> 
  r3: E -> Ep
  r4: Ep -> E","4762681: 5 species, 5 reactions
  Uninfected_tumour_cell_infection: UnInfected_Tumour_Cells_Xu -> Infected_Tumour_Cells_Xi
  Uninfected_tumour_cell_logistic_growth:  -> UnInfected_Tumour_Cells_Xu
  Infected_tumour_cell_death: Infected_Tumour_Cells_Xi -> 
  M2_to_M1_repolarisation: M2_Macrophage_Xm2 -> M1_Macrophage_Xm1
  M1_to_M2_repolarisation: M1_Macrophage_Xm1 -> M2_Macrophage_Xm2","{""species_names"": {""R"": ""Infected_Tumour_Cells_Xi"", ""X"": ""UnInfected_Tumour_Cells_Xu"", ""S"": ""Virus_Xv"", ""Ep"": ""M1_Macrophage_Xm1"", ""E"": ""M2_Macrophage_Xm2""}, ""reaction_names"": {""r0"": ""Uninfected_tumour_cell_infection"", ""r1"": ""Uninfected_tumour_cell_logistic_growth"", ""r2"": ""Infected_tumour_cell_death"", ""r3"": ""M2_to_M1_repolarisation"", ""r4"": ""M1_to_M2_repolarisation""}}",24,False,,,,,0.0,0.0
BIOMD0000000307,BIOMD0000000201,"BIOMD0000000307: 5 species, 5 reactions
  r0: X -> R
  r1:  -> X
  r2: R -> 
  r3: E -> Ep
  r4: Ep -> E","1853917: 5 species, 5 reactions
  N_activation: N -> Na
  n_synth:  -> N
  Na_degradation: Na -> 
  B_phosphorylation: B -> Bp
  BP_dephosphorylation: Bp -> B","{""species_names"": {""R"": ""Na"", ""X"": ""N"", ""S"": ""Nan"", ""Ep"": ""Bp"", ""E"": ""B""}, ""reaction_names"": {""r0"": ""N_activation"", ""r1"": ""n_synth"", ""r2"": ""Na_degradation"", ""r3"": ""B_phosphorylation"", ""r4"": ""BP_dephosphorylation""}}",44,False,,,,,0.0,0.0
BIOMD0000000307,BIOMD0000000208,"BIOMD0000000307: 5 species, 5 reactions
  r0: X -> R
  r1:  -> X
  r2: R -> 
  r3: E -> Ep
  r4: Ep -> E","5866442: 5 species, 5 reactions
  R4: y2 -> y3
  R3:  -> y2
  R6: y3 -> 
  R10: y5 -> y4
  R9: y4 -> y5","{""species_names"": {""R"": ""y3"", ""X"": ""y2"", ""S"": ""y1"", ""Ep"": ""y4"", ""E"": ""y5""}, ""reaction_names"": {""r0"": ""R4"", ""r1"": ""R3"", ""r2"": ""R6"", ""r3"": ""R10"", ""r4"": ""R9""}}",4,False,,,,,0.0,0.0
BIOMD0000000307,BIOMD0000000840,"BIOMD0000000307: 5 species, 5 reactions
  r0: X -> R
  r1:  -> X
  r2: R -> 
  r3: E -> Ep
  r4: Ep -> E","1436850: 5 species, 5 reactions
  Vicodin_Use_Transition_Acute_Chronic: M -> C1
  New_Vicodin_Prescriptions:  -> M
  Vicodin_Use_Transition_Chronic_Exit: C1 -> 
  Vicodin_Use_Transition_Abuse_Relapse_Linear: T -> A
  Vicodin_Use_Transition_Abuse_Treatment_Exit: A -> T","{""species_names"": {""R"": ""C1"", ""X"": ""M"", ""S"": ""C2"", ""Ep"": ""A"", ""E"": ""T""}, ""reaction_names"": {""r0"": ""Vicodin_Use_Transition_Acute_Chronic"", ""r1"": ""New_Vicodin_Prescriptions"", ""r2"": ""Vicodin_Use_Transition_Chronic_Exit"", ""r3"": ""Vicodin_Use_Transition_Abuse_Relapse_Linear"", ""r4"": ""Vicodin_Use_Transition_Abuse_Treatment_Exit""}}",4,False,,,,,0.0,0.0
BIOMD0000000307,BIOMD0000000759,"BIOMD0000000307: 5 species, 5 reactions
  r0: X -> R
  r1:  -> X
  r2: R -> 
  r3: E -> Ep
  r4: Ep -> E","3093865: 5 species, 5 reactions
  Ts_Tn_transition: Ts -> Tn
  Ts_growth:  -> Ts
  Tn_killing: Tn -> 
  M2_M1_transition: M2 -> M1
  M1_M2_transition: M1 -> M2","{""species_names"": {""R"": ""Tn"", ""X"": ""Ts"", ""S"": ""Th1"", ""Ep"": ""M1"", ""E"": ""M2""}, ""reaction_names"": {""r0"": ""Ts_Tn_transition"", ""r1"": ""Ts_growth"", ""r2"": ""Tn_killing"", ""r3"": ""M2_M1_transition"", ""r4"": ""M1_M2_transition""}}",4,False,,,,,0.0,0.0
BIOMD0000000309,BIOMD0000000053,"BIOMD0000000309: 4 species, 4 reactions
  r0:  -> R
  r2: R -> 
  r3: Ep -> E
  r4: E -> Ep","7645672: 4 species, 4 reactions
  v7b:  -> Glyoxal
  v5b: Glyoxal -> 
  v2a: Schiff -> Amadori
  v2b: Amadori -> Schiff","{""species_names"": {""R"": ""Glyoxal"", ""S"": ""Glucose"", ""Ep"": ""Schiff"", ""E"": ""Amadori""}, ""reaction_names"": {""r0"": ""v7b"", ""r2"": ""v5b"", ""r3"": ""v2a"", ""r4"": ""v2b""}}",6,False,,,,,0.0,0.0
BIOMD0000000309,BIOMD0000000964,"BIOMD0000000309: 4 species, 4 reactions
  r0:  -> R
  r2: R -> 
  r3: Ep -> E
  r4: E -> Ep","4659881: 4 species, 4 reactions
  Rate_of_pathogen_increase:  -> Pathogen_0
  Death_rate_of_Pathogen: Pathogen_0 -> 
  Susceptible_to_Exposed: Susceptible -> Exposed
  Exposed_to_Susceptible: Exposed -> Susceptible","{""species_names"": {""R"": ""Pathogen_0"", ""S"": ""Infected_Symptomatic"", ""Ep"": ""Susceptible"", ""E"": ""Exposed""}, ""reaction_names"": {""r0"": ""Rate_of_pathogen_increase"", ""r2"": ""Death_rate_of_Pathogen"", ""r3"": ""Susceptible_to_Exposed"", ""r4"": ""Exposed_to_Susceptible""}}",6,False,,,,,0.0,0.0
BIOMD0000000309,BIOMD0000000840,"BIOMD0000000309: 4 species, 4 reactions
  r0:  -> R
  r2: R -> 
  r3: Ep -> E
  r4: E -> Ep","5118743: 4 species, 4 reactions
  New_Vicodin_Prescriptions:  -> M
  Vicodin_Use_Transition_Cessation: M -> 
  Vicodin_Use_Transition_Abuse_Treatment_Exit: A -> T
  Vicodin_Use_Transition_Abuse_Relapse_Linear: T -> A","{""species_names"": {""R"": ""M"", ""S"": ""C1"", ""Ep"": ""A"", ""E"": ""T""}, ""reaction_names"": {""r0"": ""New_Vicodin_Prescriptions"", ""r2"": ""Vicodin_Use_Transition_Cessation"", ""r3"": ""Vicodin_Use_Transition_Abuse_Treatment_Exit"", ""r4"": ""Vicodin_Use_Transition_Abuse_Relapse_Linear""}}",8,False,,,,,0.0,0.0
BIOMD0000000309,BIOMD0000000801,"BIOMD0000000309: 4 species, 4 reactions
  r0:  -> R
  r2: R -> 
  r3: Ep -> E
  r4: E -> Ep","4920223: 4 species, 4 reactions
  tumor_growth:  -> T
  tumor_death: T -> 
  glucose_b_s: B -> S
  glucose_s_b: S -> B","{""species_names"": {""R"": ""T"", ""S"": ""I"", ""Ep"": ""B"", ""E"": ""S""}, ""reaction_names"": {""r0"": ""tumor_growth"", ""r2"": ""tumor_death"", ""r3"": ""glucose_b_s"", ""r4"": ""glucose_s_b""}}",12,False,,,,,0.0,0.0
BIOMD0000000309,BIOMD0000000240,"BIOMD0000000309: 4 species, 4 reactions
  r0:  -> R
  r2: R -> 
  r3: Ep -> E
  r4: E -> Ep","9603223: 4 species, 4 reactions
  AprEsyn:  -> AprE
  AprEdeg: AprE -> 
  phosphorylation: DegU -> DegUP
  dephosphorylation: DegUP -> DegU","{""species_names"": {""R"": ""AprE"", ""S"": ""Dim"", ""Ep"": ""DegU"", ""E"": ""DegUP""}, ""reaction_names"": {""r0"": ""AprEsyn"", ""r2"": ""AprEdeg"", ""r3"": ""phosphorylation"", ""r4"": ""dephosphorylation""}}",18,False,,,,,0.0,0.0
BIOMD0000000309,BIOMD0000000091,"BIOMD0000000309: 4 species, 4 reactions
  r0:  -> R
  r2: R -> 
  r3: Ep -> E
  r4: E -> Ep","7164673: 4 species, 4 reactions
  radicalFormation:  -> ROS
  radicalScavenging: ROS -> 
  ATPconsumption: ATP -> ADP
  ATPformation: ADP -> ATP","{""species_names"": {""R"": ""ROS"", ""S"": ""Hsp90"", ""Ep"": ""ATP"", ""E"": ""ADP""}, ""reaction_names"": {""r0"": ""radicalFormation"", ""r2"": ""radicalScavenging"", ""r3"": ""ATPconsumption"", ""r4"": ""ATPformation""}}",26,False,,,,,0.0,0.0
BIOMD0000000309,BIOMD0000000770,"BIOMD0000000309: 4 species, 4 reactions
  r0:  -> R
  r2: R -> 
  r3: Ep -> E
  r4: E -> Ep","6389688: 4 species, 4 reactions
  H1_M1:  -> H1
  H1_death: H1 -> 
  M1_M2_transition: M1 -> M2
  M2_M1_transition: M2 -> M1","{""species_names"": {""R"": ""H1"", ""S"": ""H2"", ""Ep"": ""M1"", ""E"": ""M2""}, ""reaction_names"": {""r0"": ""H1_M1"", ""r2"": ""H1_death"", ""r3"": ""M1_M2_transition"", ""r4"": ""M2_M1_transition""}}",8,False,,,,,0.0,0.0
BIOMD0000000309,BIOMD0000000208,"BIOMD0000000309: 4 species, 4 reactions
  r0:  -> R
  r2: R -> 
  r3: Ep -> E
  r4: E -> Ep","7306396: 4 species, 4 reactions
  R1:  -> y1
  R2: y1 -> 
  R9: y4 -> y5
  R10: y5 -> y4","{""species_names"": {""R"": ""y1"", ""S"": ""y2"", ""Ep"": ""y4"", ""E"": ""y5""}, ""reaction_names"": {""r0"": ""R1"", ""r2"": ""R2"", ""r3"": ""R9"", ""r4"": ""R10""}}",24,False,,,,,0.0,0.0
BIOMD0000000310,BIOMD0000000718,"BIOMD0000000310: 4 species, 6 reactions
  r0:  -> R
  r1:  -> R
  r2: R -> 
  r2_prime: R -> 
  r3: Ep -> E
  r4: E -> Ep","3925320: 4 species, 6 reactions
  reaction:  -> CtrA
  reaction_1:  -> CtrA
  reaction_2: CtrA -> 
  reaction_3: CtrA -> 
  reaction_15: DivK -> DivK_P
  reaction_14: DivK_P -> DivK","{""species_names"": {""R"": ""CtrA"", ""S"": ""GcrA"", ""Ep"": ""DivK"", ""E"": ""DivK_P""}, ""reaction_names"": {""r0"": ""reaction"", ""r1"": ""reaction_1"", ""r2"": ""reaction_2"", ""r2_prime"": ""reaction_3"", ""r3"": ""reaction_15"", ""r4"": ""reaction_14""}}",104,False,,,,,0.0,0.0
BIOMD0000000310,BIOMD0000000801,"BIOMD0000000310: 4 species, 6 reactions
  r0:  -> R
  r1:  -> R
  r2: R -> 
  r2_prime: R -> 
  r3: Ep -> E
  r4: E -> Ep","649934: 4 species, 6 reactions
  immune_growth:  -> I
  immune_recruitment:  -> I
  immune_cell_death: I -> 
  glioma_response: I -> 
  glucose_b_s: B -> S
  glucose_s_b: S -> B","{""species_names"": {""R"": ""I"", ""S"": ""T"", ""Ep"": ""B"", ""E"": ""S""}, ""reaction_names"": {""r0"": ""immune_growth"", ""r1"": ""immune_recruitment"", ""r2"": ""immune_cell_death"", ""r2_prime"": ""glioma_response"", ""r3"": ""glucose_b_s"", ""r4"": ""glucose_s_b""}}",8,False,,,,,0.0,0.0
BIOMD0000000311,BIOMD0000000208,"BIOMD0000000311: 4 species, 5 reactions
  r1:  -> R
  r2:  -> R
  r3: R -> 
  r4: E -> Ep
  r5: Ep -> E","7349074: 4 species, 5 reactions
  R13:  -> y6
  R14:  -> y6
  R15: y6 -> 
  R10: y5 -> y4
  R9: y4 -> y5","{""species_names"": {""R"": ""y6"", ""S"": ""y1"", ""Ep"": ""y4"", ""E"": ""y5""}, ""reaction_names"": {""r1"": ""R13"", ""r2"": ""R14"", ""r3"": ""R15"", ""r4"": ""R10"", ""r5"": ""R9""}}",12,False,,,,,0.0,0.0
BIOMD0000000311,BIOMD0000000318,"BIOMD0000000311: 4 species, 5 reactions
  r1:  -> R
  r2:  -> R
  r3: R -> 
  r4: E -> Ep
  r5: Ep -> E","9837085: 4 species, 5 reactions
  r2:  -> CD
  r5:  -> CD
  r14: CD -> 
  r10: RP -> RB
  r9: RB -> RP","{""species_names"": {""R"": ""CD"", ""S"": ""MC"", ""Ep"": ""RB"", ""E"": ""RP""}, ""reaction_names"": {""r1"": ""r2"", ""r2"": ""r5"", ""r3"": ""r14"", ""r4"": ""r10"", ""r5"": ""r9""}}",16,False,,,,,0.0,0.0
BIOMD0000000311,BIOMD0000000801,"BIOMD0000000311: 4 species, 5 reactions
  r1:  -> R
  r2:  -> R
  r3: R -> 
  r4: E -> Ep
  r5: Ep -> E","755713: 4 species, 5 reactions
  immune_growth:  -> I
  immune_recruitment:  -> I
  immune_cell_death: I -> 
  glucose_s_b: S -> B
  glucose_b_s: B -> S","{""species_names"": {""R"": ""I"", ""S"": ""T"", ""Ep"": ""B"", ""E"": ""S""}, ""reaction_names"": {""r1"": ""immune_growth"", ""r2"": ""immune_recruitment"", ""r3"": ""immune_cell_death"", ""r4"": ""glucose_s_b"", ""r5"": ""glucose_b_s""}}",8,False,,,,,0.0,0.0
BIOMD0000000321,BIOMD0000000709,"BIOMD0000000321: 3 species, 6 reactions
  l_dopa_absorption: A_dopa -> C_dopa
  l_dopa_blood_hepa_clearance: A_dopa -> 
  AADC_clearance: C_dopa -> 
  COMT_clearance: C_dopa -> C_OMD
  rest_clearance: C_dopa -> 
  _3_OMD_clearance: C_OMD -> ","123421: 3 species, 6 reactions
  reaction_6: S_h -> I_h
  reaction_7: S_h -> 
  reaction_8: I_h -> 
  reaction_10: I_h -> R_h
  reaction_9: I_h -> 
  reaction_11: R_h -> ","{""species_names"": {""A_dopa"": ""S_h"", ""C_dopa"": ""I_h"", ""C_OMD"": ""R_h""}, ""reaction_names"": {""l_dopa_absorption"": ""reaction_6"", ""l_dopa_blood_hepa_clearance"": ""reaction_7"", ""AADC_clearance"": ""reaction_8"", ""COMT_clearance"": ""reaction_10"", ""rest_clearance"": ""reaction_9"", ""_3_OMD_clearance"": ""reaction_11""}}",2,False,,,,,3.666636111077093e-05,3.666636111077093e-05
BIOMD0000000321,BIOMD0000000320,"BIOMD0000000321: 3 species, 6 reactions
  l_dopa_absorption: A_dopa -> C_dopa
  l_dopa_blood_hepa_clearance: A_dopa -> 
  AADC_clearance: C_dopa -> 
  COMT_clearance: C_dopa -> C_OMD
  rest_clearance: C_dopa -> 
  _3_OMD_clearance: C_OMD -> ","9010793: 3 species, 6 reactions
  l_dopa_absorption: A_dopa -> C_dopa
  l_dopa_blood_hepa_clearance: A_dopa -> 
  AADC_clearance: C_dopa -> 
  COMT_clearance: C_dopa -> C_OMD
  rest_clearance: C_dopa -> 
  _3_OMD_clearance: C_OMD -> ","{""species_names"": {""A_dopa"": ""A_dopa"", ""C_dopa"": ""C_dopa"", ""C_OMD"": ""C_OMD""}, ""reaction_names"": {""l_dopa_absorption"": ""l_dopa_absorption"", ""l_dopa_blood_hepa_clearance"": ""l_dopa_blood_hepa_clearance"", ""AADC_clearance"": ""AADC_clearance"", ""COMT_clearance"": ""COMT_clearance"", ""rest_clearance"": ""rest_clearance"", ""_3_OMD_clearance"": ""_3_OMD_clearance""}}",2,False,,,,,4.666604444591993e-05,4.666604444591993e-05
BIOMD0000000321,BIOMD0000000708,"BIOMD0000000321: 3 species, 6 reactions
  l_dopa_absorption: A_dopa -> C_dopa
  l_dopa_blood_hepa_clearance: A_dopa -> 
  AADC_clearance: C_dopa -> 
  COMT_clearance: C_dopa -> C_OMD
  rest_clearance: C_dopa -> 
  _3_OMD_clearance: C_OMD -> ","7841238: 3 species, 6 reactions
  reaction_6: S_h -> I_h
  reaction_7: S_h -> 
  reaction_8: I_h -> 
  reaction_10: I_h -> R_h
  reaction_9: I_h -> 
  reaction_11: R_h -> ","{""species_names"": {""A_dopa"": ""S_h"", ""C_dopa"": ""I_h"", ""C_OMD"": ""R_h""}, ""reaction_names"": {""l_dopa_absorption"": ""reaction_6"", ""l_dopa_blood_hepa_clearance"": ""reaction_7"", ""AADC_clearance"": ""reaction_8"", ""COMT_clearance"": ""reaction_10"", ""rest_clearance"": ""reaction_9"", ""_3_OMD_clearance"": ""reaction_11""}}",2,False,,,,,3.666636111077093e-05,3.666636111077093e-05
BIOMD0000000323,BIOMD0000000268,"BIOMD0000000323: 3 species, 6 reactions
  reaction_1: species_1 -> species_1 + species_3
  reaction_2: species_2 -> species_1 + species_2
  reaction_3: species_3 -> species_2 + species_3
  reaction_4: species_1 -> 
  reaction_5: species_2 -> 
  reaction_6: species_3 -> ","3212930: 3 species, 6 reactions
  b_cys_import:  -> b_cys
  b_gly_import:  -> b_gly
  b_glu_import:  -> b_glu
  b_gly_loss: b_gly -> 
  b_glu_loss: b_glu -> 
  b_cys_cystine_conv: b_cys -> ","{""species_names"": {""species_1"": ""b_gly"", ""species_2"": ""b_glu"", ""species_3"": ""b_cys""}, ""reaction_names"": {""reaction_1"": ""b_cys_import"", ""reaction_2"": ""b_gly_import"", ""reaction_3"": ""b_glu_import"", ""reaction_4"": ""b_gly_loss"", ""reaction_5"": ""b_glu_loss"", ""reaction_6"": ""b_cys_cystine_conv""}}",12,False,,,,,0.0,0.0
BIOMD0000000323,BIOMD0000000674,"BIOMD0000000323: 3 species, 6 reactions
  reaction_1: species_1 -> species_1 + species_3
  reaction_2: species_2 -> species_1 + species_2
  reaction_3: species_3 -> species_2 + species_3
  reaction_4: species_1 -> 
  reaction_5: species_2 -> 
  reaction_6: species_3 -> ","302545: 3 species, 6 reactions
  b_cys_import:  -> b_cys
  b_gly_import:  -> b_gly
  b_glu_import:  -> b_glu
  b_gly_loss: b_gly -> 
  b_glu_loss: b_glu -> 
  b_cys_cystine_conv: b_cys -> ","{""species_names"": {""species_1"": ""b_gly"", ""species_2"": ""b_glu"", ""species_3"": ""b_cys""}, ""reaction_names"": {""reaction_1"": ""b_cys_import"", ""reaction_2"": ""b_gly_import"", ""reaction_3"": ""b_glu_import"", ""reaction_4"": ""b_gly_loss"", ""reaction_5"": ""b_glu_loss"", ""reaction_6"": ""b_cys_cystine_conv""}}",12,False,,,,,0.0,0.0
